time (s),CD (unitless),CL (unitless),EAS (knot),TAS_violation (knot),altitude (ft),altitude_rate (ft/min),angle_of_attack (rad),cruise_time (s),distance (ft),flight_path_angle (rad),fuel_flow_rate_negative_total (lbm/s),lift (lbf),load_factor (unitless),mach (unitless),mass (lbm),normal_force (lbf),theta (deg),throttle (unitless),thrust_net_total (lbf),velocity (knot)
0.0,0.033043676419488514,0.38284213841533166,0.06600374847363591,,,,,,0.0,,,0.011759736753972875,,9.977856031150891e-05,114306.34178971282,114306.33002997607,0.0,0.956,45745.19712956253,0.066
5.7761344784862825,0.03304131172501335,0.3830388571810501,40.34504080505457,,,,,,199.48979072155075,,,4396.0620768847,,0.060990022238591075,114288.56907556688,109892.50699868218,0.0,0.956,42700.06946781901,40.342749536372196
13.74602113307616,0.03243239094699873,0.38384886978534966,90.83498755374721,,,,,,1088.34574326682,,,22330.952800816263,,0.1373162054219836,114263.09364569868,91932.14084488242,0.0,0.9559999999999998,39550.92667613738,90.82982886861285
16.26846300963537,0.032158163849469595,0.38420987971861403,105.65251216096199,,,,,,1506.6531561008007,,,30239.09919471074,,0.15971601311288772,114254.79968968341,84015.70049497267,0.0,0.956,38744.38176441879,105.64651196149514
16.26846300963537,0.03129919464268993,0.24700668176922666,105.65251216096199,,,,0.0,,1506.6531561008007,,,19440.571276423965,,0.15971601311288772,114254.79968968341,95828.43809192714,-1.5,0.956,38744.38176441879,105.64651196149514
17.250942599959533,0.033946033484088624,0.5433120951788889,111.27854367787172,,,,0.057101187270389694,,1686.5143556345747,,,47436.52920487244,,0.16822094409038593,114251.53964276263,65625.90048524793,1.7716570357794712,0.956,38462.20709676767,111.27222396578165
18.606563907686347,0.04246730400944821,0.9333223731095812,118.9263717620551,,,,0.13588917118636992,,1949.8828043375916,,,93074.06477583748,,0.17978224618907726,114247.0139501666,17003.747291349828,6.2858759905097505,0.9559999999999998,38078.62884246512,118.91961771581569
19.035613416614655,0.046204970240014874,1.0521917628074995,121.29531959366544,,,,0.16082529871396636,,2036.86603347517,,,109149.97716841684,,0.1833634095253621,114245.57502028195,0.0,7.714610855241018,0.956,37959.81381893418,121.28843101054447
19.035613416614655,0.058420906589320046,1.0075016928912164,121.17575731731789,,67.39432712174776,,0.16082529871396636,,2036.86603347517,0.0,,104308.07610834851,0.9575560683739562,0.18340590530330297,114245.57502028195,4849.031374738901,7.714610855241018,0.956,37906.061098201164,121.28843101054447
21.787566713152724,0.04715379513865277,0.8179786451580933,135.95970653849017,,61.86826480294707,,0.11995128086482656,,2634.3341653235825,-0.01660562957126571,,106611.25804249875,0.9638700207352929,0.20576163894926924,114236.28639718305,4142.535410102017,4.421269650151753,0.956,37192.619177659544,136.0751204289845
25.584700580763297,0.030309044415061066,0.6457871744045374,157.19409487395933,,40.452157665354264,,0.08216883992322901,,3573.6333122301894,-0.026678166776919705,,112512.956207843,1.0031546369033173,0.237805730616006,114223.2496928456,0.0,1.6793813736234564,0.9559999999999997,36273.50543148833,157.2782314581876
26.786480467186912,0.025263787627633753,0.6134336055921974,164.05916061595616,,31.58726236780878,,0.07470795572879682,,3899.511014532222,-0.024751996515756946,,116415.06902170686,1.0348230872444995,0.24815155282761103,114219.06626778046,0.0,1.3622656244348659,0.9559999999999997,35977.929532021415,164.12567916929737
26.786480467186912,0.025263787627633753,0.6134336055921974,164.05916061595616,,31.58726236780878,,0.07470795572879682,,3899.511014532222,-0.024751996515756946,,116415.06902170686,1.0348230872444995,0.24815155282761103,114219.06626778046,0.0,1.3622656244348659,0.956,35977.92953202142,164.12567916929737
29.53843376372498,0.022150336427344514,0.5509130626829128,178.94014610413518,,20.028684975844705,,0.060674319039502454,,4696.997490183145,-0.003172801303955663,,124376.78043160784,1.099648917633126,0.27060361115806203,114209.42294292238,0.0,1.7945942818434817,0.956,35167.940400235886,178.98242433049245
33.33556763133556,0.020548837270517296,0.4598030280603693,196.30350891065703,,40.67828509725837,,0.043199874607862836,,5901.463956336809,0.039075553160874237,,124930.54015397196,1.0999337504285558,0.2969722887651813,114196.02963680783,0.0,3.21403476878209,0.9559999999999998,34175.915304202565,196.4092283666849
34.53734751775917,0.0201484066201125,0.43288618472060864,200.85065210215697,,59.65753858684572,,0.03812564692731944,,6304.356138009274,0.04922233411829865,,123129.15056254926,1.0831272632976103,0.3039555544879922,114191.7758907235,0.0,3.504670662902628,0.956,33926.963594513334,201.01464662033632
34.53734751775917,0.020148406620112504,0.4328861847206087,200.85065210215697,,59.65753858684572,,0.03812564692731946,,6304.356138009274,0.04922233411829865,,123129.15056254927,1.0831272632976103,0.3039555544879922,114191.7758907235,0.0,3.5046706629026287,0.956,33926.963594513334,201.01464662033632
37.28930081429724,0.019260424998042147,0.382704612365631,210.40686723212335,,115.29975321747946,,0.0281055123952668,,7259.374858828291,0.06579941196320233,,119460.45982630103,1.049062265968466,0.3187378336178951,114182.01100732308,0.0,3.8803558412355206,0.956,33427.29020979195,210.75025801632103
41.08643468190782,0.018452829637070112,0.3374116978700501,221.86059482586097,,216.2639932713945,,0.018706405242427906,,8645.210476100554,0.07757929456845353,,117101.14638690747,1.026627731897254,0.3367030259120376,114168.49484089907,0.0,4.016764226627094,0.9559999999999998,32801.27774733362,222.55154516670163
42.288214568331426,0.018296098469175025,0.3283098178166306,225.2108308408031,,251.86863705502265,,0.016801013240571958,,9098.640756118813,0.08025168230326386,,117409.45741820936,1.0290588471846944,0.3420077508450406,114164.20949193345,0.0,4.060709845029924,0.956,32613.509028886343,226.03011328474324
42.288214568331426,0.018296098469175025,0.3283098178166306,225.2108308408031,,251.86863705502265,,0.01680101324057196,,9098.640756118813,0.08025168230326386,,117409.45741820936,1.0290588471846944,0.3420077508450406,114164.20949193345,0.0,4.060709845029924,0.956,32613.509028886343,226.03011328474324
45.0401678648695,0.01815292445409313,0.3214762166068377,231.80062853982432,,350.23028431904163,,0.015340671805764088,,10159.946509239075,0.09765984909401501,,121791.99163224454,1.0689387950165417,0.3526425372569576,114154.38749992859,0.0,4.974452930337194,0.956,32232.957579688773,232.97960397043207
48.83730173248007,0.013532116847023226,0.15302404983483084,241.46051054590322,,477.5038561384023,,0.020924352374849544,,11679.653917201167,0.058076577237513534,,62906.07466361548,0.5505937567098663,0.3681863747769316,114140.81308816893,51401.54919827137,3.026419844398491,0.956,31739.853326025903,243.14221598902935
50.039081618903694,0.012519328236428423,0.12031143070654088,245.64822468660114,,500.0,,0.024527263280871483,,12175.899179018888,0.0019715011407193516,,51188.784402952355,0.4480313875485636,0.3747247150786716,114136.50966278529,62999.87024815176,0.01826736366857884,0.956,31551.875783597217,247.44079283627252
50.039081618903694,0.013399384456893067,0.2682604584880243,245.64822468660114,,,,0.054879263590168335,,12175.899179018888,,,,,0.3747247150786716,114136.50966278529,,,0.956,31551.875783597217,247.44079283627252
50.40125432248926,0.013319003368657795,0.2649025962703722,247.19881380925386,,,,0.05415034664468286,,12327.632144339139,,,,,0.3770900652371408,114135.21074486955,,,0.956,31488.750009250238,249.00269706888804
50.900978732943045,0.013212208481562049,0.2603926215892962,249.32839415207468,,,,0.05317126551099059,,12538.556379919131,,,,,0.38033863903904297,114133.41687703335,,,0.9559999999999998,31402.05302020862,251.14781759279333
51.059139800257796,0.013179363406533421,0.25899416189699737,250.0,,,,0.05286765453349272,,12605.689558720187,,,,,0.3813631419041871,114132.8487325706,,,0.956,31374.711386898492,251.82432434832202
51.059139800257796,0.013153876995933223,0.25484375879752874,250.0,-154.69619852620306,7532.581739559158,,0.05101935375911243,,12605.689558720187,0.1792655461179079,-3.1111703936331434,,,0.43459058585329635,114132.8487325706,,11.694352848545995,0.956,26147.293749820234,279.9261339803103
