time (s),CD (unitless),CL (unitless),EAS (knot),TAS_violation (knot),altitude (ft),altitude_rate (ft/min),angle_of_attack (rad),cruise_time (s),distance (ft),flight_path_angle (rad),fuel_flow_rate_negative_total (lbm/s),lift (lbf),load_factor (unitless),mach (unitless),mass (lbm),normal_force (lbf),theta (deg),throttle (unitless),thrust_net_total (lbf),velocity (knot)
0.0,0.03304127200832902,0.3828552534681882,0.06600374847363591,,,,,,0.0,,,0.011763457149546895,,9.977856031150891e-05,114338.65494335334,114338.64317989619,0.0,0.956,45745.19712956253,0.066
5.77791109657597,0.03303890760542404,0.3830519589017449,40.345387057212946,,,,,,199.55299593872965,,,4397.528097138052,,0.060990545671618226,114320.8767598189,109923.34866268084,0.0,0.956,42700.046326730146,40.34309576886627
13.750249121516736,0.03243005600282007,0.38386191027752736,90.83549213901584,,,,,,1088.688481307883,,,22338.259411580315,,0.13731696820883776,114295.39348426224,91957.13407268192,0.0,0.9559999999999998,39550.89755762857,90.83033342522516
16.27346684841059,0.03215586725765204,0.3842228898673001,105.6529671242197,,,,,,1507.126661069567,,,30248.91442329827,,0.15971670088562634,114287.09697356634,84038.18255026807,0.0,0.956,38744.358945651125,105.64696689891464
16.27346684841059,0.03129695113881219,0.2470265207326048,105.6529671242197,,,,0.0,,1507.126661069567,,,19447.78482225876,,0.15971670088562634,114287.09697356634,95853.52123264957,-1.5,0.956,38744.358945651125,105.64696689891464
17.256053010499848,0.033943983509178696,0.5433480827177855,111.27785775883011,,,,0.057107381164252416,,1687.007175386661,,,47452.46903113955,,0.16821990717936122,114283.83657337408,65642.01840885798,1.7720119197565567,0.956,38462.24149916606,111.27153808569463
18.611821365510885,0.04246536674718208,0.9333740197392837,118.92415519639843,,,,0.13590391138956393,,1950.4008619703236,,,93102.00225415824,,0.17977889538347647,114279.31039589112,17007.5361731484,6.286720541941932,0.9559999999999998,38078.740014732044,118.91740127604184
19.040917414401882,0.04620299256548441,1.0522467573274006,121.29262733713672,,,,0.16084274379484675,,2037.391749244161,,,109181.62801720183,,0.1833593396128702,114277.87131313769,0.0,7.715610384748729,0.956,37959.94884956615,121.28573890691392
19.040917414401882,0.057717818626437184,1.0119073441936486,121.19919189228615,,52.66550490805643,,0.1608427437948402,,2037.391749244161,0.0,,104834.29018757273,0.9619098341943458,0.18339254483312112,114277.87131313769,4352.863066234621,7.715610384748354,0.956,37917.94311246004,121.28573890691392
20.6482818847614,0.05447693807999198,0.9616632967474732,129.58395033469557,,52.282429563095775,,0.14990017859177232,,2377.9156495485836,0.00024599744019137534,,113890.79750358235,1.0371547700130357,0.19607858361472394,114272.46026732675,0.0,7.102742196659838,0.956,37497.92582415811,129.67575779941703
