time (s),CD (unitless),CL (unitless),EAS (knot),TAS_violation (knot),altitude (ft),altitude_rate (ft/min),angle_of_attack (rad),cruise_time (s),distance (ft),flight_path_angle (rad),fuel_flow_rate_negative_total (lbm/s),lift (lbf),load_factor (unitless),mach (unitless),mass (lbm),normal_force (lbf),theta (deg),throttle (unitless),thrust_net_total (lbf),velocity (knot)
0.0,0.03352573499732287,0.38028811733059487,0.06600374847363591,,,,,,0.0,,,0.011053198659412136,,9.977856031150891e-05,108216.12036135346,108216.1093081548,0.0,0.956,32567.66038476545,0.066
7.883135046099364,0.033523295302819625,0.3804908703324786,40.60781421710652,,,,,,274.33135012216667,,,4186.021808053669,,0.06138725956751579,108198.84947548428,104012.82766743061,0.0,0.956,30387.22087683813,40.6055080250413
18.760252439097105,0.03289536228952291,0.38131569537598237,90.98016397462318,,,,,,1492.0176942630715,,,21057.951986548032,,0.13753567014332396,108174.0914438764,87116.13945732836,0.0,0.9559999999999998,28151.770741828084,90.97499704465427
22.20282290433039,0.03261793779913816,0.3816781841622686,105.5952935184379,,,,,,2063.3393807145117,,,28393.862822216477,,0.15962951508957748,108166.03218690208,79772.1693646856,0.0,0.956,27585.569838122377,105.58929656852243
22.20282290433039,0.03174824748604906,0.24306799262542214,105.5952935184379,,,,0.0,,2063.3393807145117,,,18082.35190131685,,0.15962951508957748,108166.03218690208,90805.78632128099,-1.5,0.956,27585.569838122377,105.58929656852243
23.271068235978873,0.03487294581544931,0.5680107277687952,110.00780613879755,,,,0.06208584619356161,,2257.7021510211794,,,45860.793477588704,,0.1662999567962589,108163.51017912058,61318.10067805211,2.0572569543894477,0.956,27428.010960246935,110.00155859421726
24.745028761697853,0.04512712692136815,0.9942253889959549,116.00707471851298,,,,0.14775164204024355,,2538.8435695571043,,,89267.18083539611,,0.17536911416457376,108160.01362999111,15592.549149823142,6.96554550503366,0.9559999999999998,27213.793323535378,116.00048646449382
25.211532228510347,0.04963120711979911,1.1237503859908466,117.85532707666445,,,,0.17486457352817097,,2630.9184449317795,,,104137.29867042144,,0.17816313668077022,108158.90299831616,9.495079211774282e-08,8.519002049519257,0.956,27147.797236354276,117.84863385701232
25.211532228510347,0.06545433745653748,1.0703982741774025,117.5657998389498,,168.02724400446567,,0.17486457352817097,,2630.9184449317795,0.0,,98706.42550116772,0.9496566975445201,0.1782661351450934,108158.90299831616,5445.076366897149,8.519002049519257,0.956,27051.918702385035,117.84863385701232
28.485897643603224,0.052435442305643086,0.8774910215762793,130.35260076181518,,158.2015001300026,,0.13364107538158101,,3316.9449408714872,-0.026882977410984735,,99476.40951562017,0.9465147394390027,0.1976197567643718,108151.08422594561,5821.476578533384,4.616788442559326,0.956,26602.146928280355,130.6473934114055
33.00385360899797,0.04259508217770657,0.6924256943652628,149.9455720709432,,114.28405783350833,,0.09392773033323042,,4385.401314659193,-0.052777925540856606,,103867.21454863861,0.9781297450946581,0.22714300954298983,108140.12737543043,2512.3366923465246,0.8577101423902285,0.9559999999999997,26007.100553871034,150.18805454954622
34.433771224827424,0.040792300442639394,0.6540001655648654,156.37722877106475,,93.59437674446379,,0.08550574407388888,,4755.2444131341235,-0.05488134490763202,,106699.62727510242,1.002376330222366,0.23679731925893793,108136.6127612346,0.0,0.25464882235047526,0.9559999999999997,25817.675312516858,156.5826749315903
34.433771224827424,0.04079230044263937,0.6540001655648651,156.37722877106475,,93.59437674446379,,0.08550574407388883,,4755.2444131341235,-0.05488134490763202,,106699.62727510236,1.0023763302223656,0.23679731925893793,108136.6127612346,0.0,0.2546488223504726,0.956,25817.67531251686,156.5826749315903
37.708136639920305,0.0374811286601468,0.5841865193522837,170.2860295070561,,48.07146803307639,,0.06955354539697944,,5658.263009487533,-0.04334642888524946,,113017.99245877867,1.056383227290661,0.2576468944166515,108128.49184336093,0.0,0.001557169329740482,0.956,25365.30849514814,170.39617215511834
42.226092605315046,0.023461231331295462,0.5055753276201668,187.28357328574597,,13.303278442727066,,0.05099137222421288,,7023.021587623311,-0.004166876550863887,,118310.4931912664,1.099959421289082,0.2831866067288409,108117.1794829664,0.0,1.182845979911481,0.9559999999999998,24708.264024503824,187.30939015134248
43.65601022114451,0.020839127228526932,0.47924868862451675,192.11451776866733,,15.266256251161055,,0.045949627503132,,7481.034455983635,0.010564150412329673,,118010.13907428946,1.0960819798856245,0.29050165564642016,108113.58799789041,0.0,1.7380009588955934,0.956,24514.07792681636,192.14651910021593
43.65601022114451,0.020839127228526932,0.47924868862451675,192.11451776866733,,15.266256251161055,,0.045949627503132,,7481.034455983635,0.010564150412329673,,118010.13907428946,1.0960819798856245,0.29050165564642016,108113.58799789041,0.0,1.7380009588955934,0.956,24514.07792681636,192.14651910021593
46.930375636237386,0.020153448195898812,0.42649160352434845,201.53282005473304,,41.47083473038043,,0.0367585699218342,,8569.671638255613,0.03663813641271713,,115568.6575560545,1.0721193098876463,0.3048876733002588,108105.33697070023,0.0,2.7053215031309055,0.956,24141.554205200122,201.643694449333
51.448331601632134,0.01970795318715805,0.3910899700195315,211.33611555432134,,123.93609980365495,,0.03030052589603085,,10145.716206885641,0.06672062716721873,,116536.5450284424,1.0814165071358994,0.32019551870301916,108093.9172872021,0.0,4.058902594016959,0.9559999999999998,23761.63559315561,211.7077925536946
52.87824921746159,0.01965646489163752,0.3883242952871034,213.7749993876714,,160.3934140661284,,0.029760118140508614,,10658.377424860588,0.07797796984127842,,118398.55702940267,1.099491777181932,0.32410429918123346,108090.29790333674,0.0,4.672937734165535,0.956,23657.88742185447,214.2653304168133
52.87824921746159,0.01965646489163752,0.3883242952871034,213.7749993876714,,160.3934140661284,,0.02976011814050861,,10658.377424860588,0.07797796984127842,,118398.55702940267,1.099491777181932,0.32410429918123346,108090.29790333674,0.0,4.672937734165535,0.956,23657.88742185447,214.2653304168133
56.15261463255447,0.019274750313225363,0.36831764184232396,217.5473599051072,,274.76844001707127,,0.02564388086638423,,11848.6427095464,0.107793814513927,,116296.90974027928,1.082170847308195,0.33050688163409325,108082.01102328824,0.0,6.145416773244156,0.956,23463.702633725963,218.4120581943467
60.67057059794921,0.01754702782301281,0.26279206460245924,221.65143104556992,,453.3244929440484,,0.007793616424727045,,13523.363894549579,0.09446068704491989,,86137.31795219197,0.7966478235317878,0.33783279453097914,108070.58984936535,22360.205722996856,4.358740025860699,0.956,23221.494389956053,223.1159798612394
62.100488213778675,0.011583353585877877,0.0033038621542657203,223.55926544635315,,500.0,,-0.0007961480173633174,,14061.367155111666,0.060664024697191614,,1101.6541785800187,0.00442916291882988,0.3410290554896536,108066.97992591174,107589.21413437395,1.930176662163845,0.956,23130.26594190152,225.19064389134024
62.100488213778675,0.015156129676459667,0.3240929976439786,223.55926544635315,,,,0.06615529832500408,,14061.367155111666,,,,,0.3410290554896536,108066.97992591174,,,0.956,23130.26594190152,225.19064389134024
65.18013047798507,0.014444379405563949,0.2978728652477728,233.18271996866852,,,,0.06053552772253166,,15257.18128266533,,,,,0.35570917890006265,108059.18547291867,,,0.956,22824.21569706448,234.88432362325574
69.42940823871369,0.013679917682583313,0.26754200478316364,246.03342728044092,,,,0.0540324644500723,,16988.482600316016,,,,,0.3753123233644971,108048.37232964723,,,0.9559999999999998,22451.757038505537,247.8288063679962
70.77429012139652,0.01347834252777763,0.25911131501478457,250.0,,,,0.052224346529022074,,17555.57153396132,,,,,0.3813631419041871,108044.93554369813,,,0.956,22336.791821544284,251.82432434832202
70.77429012139652,0.013507792700462375,0.25735112208025474,250.0,-156.8346639176043,8362.046167257726,,0.05071903170283022,,17555.57153396132,0.11662673186158494,-2.176771256376526,,,0.4415294083064595,108044.93554369813,,8.088205971635134,0.956,18204.89713725485,283.53969398468433
81.42600128617507,0.013512666279281797,0.2573758299375476,250.0,-158.2910771198043,8951.11595853021,,0.050618599112427734,,22642.521086108904,0.11395584741530895,-2.149893758200233,,,0.4465508330611147,108021.89225536158,,7.929421201740758,0.956,17917.64940619232,286.14807432992785
96.12318864857214,0.013519087506031376,0.2574065765693504,250.0,-160.2987070187824,9750.356264967026,,0.0504766635470248,,29740.468492087937,0.11031964761245464,-2.1126319975288235,,,0.4534903324823833,107990.56843514215,,7.712949990710511,0.9559999999999998,17526.556401175956,289.7433991865901
